year,name,college,position,height,weight,wonderlic,dash40,bench,vert_jump,broad_jump,shuttle,shuttle3,lineman
2009,Jeremiah Johnson,Oregon,RB,69,209,NA,4.62,20,35,115,NA,NA,No
2009,Michael Johnson,Georgia Tech,DL,79,266,NA,4.69,28,38.5,128,4.37,7.42,Yes
2009,Quinn Johnson,Louisiana State,RB,73,246,NA,4.82,16,32,115,NA,NA,No
2009,Rashad Johnson,Alabama,DB,71,203,NA,4.49,15,37,120,4.23,7.09,No
2009,Taurus Johnson,South Florida,PC,73,206,NA,4.49,18,35.5,121,4.24,7.37,No
2009,Aaron Kelly,Clemson,PC,77,204,NA,4.49,11,38,119,4.45,7.25,No
2009,Andy Kemp,Wisconsin,OL,77,313,NA,5.48,23,25.5,91,4.86,7.86,Yes
2009,Anthony Kimble,Stanford,RB,73,216,NA,4.6,17,36,122,4.4,7.08,No
2009,Mitch King,Iowa,DL,74,280,NA,4.83,23,33.5,109,4.58,7.6,Yes
2009,Terrance Knighton,Temple,DL,75,321,NA,5.21,NA,28,103,4.78,7.9,Yes
2009,Johnny Knox,Abilene Christian,PC,73,185,NA,4.29,NA,35,122,4.15,6.81,No
2009,Troy Kropog,Tulane,OL,78,309,NA,5.3,21,30,100,4.84,7.65,Yes
2009,Paul Kruger,Utah,DL,76,263,NA,4.83,24,32.5,108,4.47,7.52,Yes
2009,James Laurinaitis,Ohio State,LB,74,244,NA,4.76,22,33,115,4.24,6.93,No
2009,Quinten Lawrence,McNeese State (LA),PC,72,184,NA,*4.40,20,NA,NA,NA,NA,No
2009,Andy Levitre,Oregon State,OL,75,305,NA,5.33,23,30.5,103,4.52,NA,Yes
2009,DeAndre Levy,Wisconsin,LB,74,236,NA,*4.56,19,NA,NA,NA,NA,No
2009,Cornelius Lewis,Tennessee State,OL,76,332,NA,5.22,29,24.5,90,NA,NA,Yes
2009,Keenan Lewis,Oregon State,DB,73,195,NA,4.47,19,33.5,123,NA,NA,No
2009,Kyle Link,McNeese State (LA),OL,78,305,NA,*5.48,19,NA,NA,NA,NA,Yes
2009,Phil Loadholt,Oklahoma,OL,80,332,NA,5.49,24,29,95,5.06,8.18,Yes
2009,Marlon Lucky,Nebraska,RB,73,216,NA,4.5,18,33.5,114,NA,7.1,No
2009,Jonathan Luigs,Arkansas,OL,76,301,NA,5.14,26,31,99,4.79,7.69,Yes
2009,Jeremy Maclin,Missouri,PC,73,198,25,4.45,NA,NA,NA,NA,NA,No
2009,Alex Magee,Purdue,DL,75,298,NA,5.03,30,29.5,103,4.55,7.52,Yes
2009,Kaluka Maiava,Southern California,LB,73,229,NA,4.7,30,NA,110,4.2,6.98,No
2009,Marcus Mailei,Weber State (UT),RB,73,248,NA,4.87,22,35,113,4.33,7.36,No
2009,Sen'Derrick Marks,Auburn,DL,74,306,NA,5,NA,33,NA,NA,NA,Yes
2009,Orion Martin,Virginia Tech,DL,74,262,NA,4.81,24,32,108,4.63,7.9,Yes
2009,Sherrod Martin,Troy,DB,73,198,NA,4.43,12,36,123,3.98,6.6,No
2009,Mohamed Massaquoi,Georgia,PC,74,210,NA,4.6,NA,36.5,127,NA,NA,No
2009,Clay Matthews,Southern California,LB,75,240,27,4.62,23,35.5,121,4.18,6.9,No
2009,Rey Maualuga,Southern California,LB,74,249,15,4.78,23,NA,107,NA,NA,No
2009,Aaron Maybin,Penn State,DL,76,249,NA,4.78,22,38,124,4.38,7.52,Yes
2009,Darcel McBath,Texas Tech,DB,73,198,NA,4.58,14,38,119,4.16,6.8,No
2009,Marcus McClinton,Kentucky,DB,73,210,NA,4.51,16,37,120,4.22,7.45,No
2009,Stephen McGee,Texas A&M,QB,75,225,NA,4.61,NA,33,112,4.49,7.34,No
2009,Tyrone McKenzie,South Florida,LB,74,243,NA,4.76,27,NA,112,NA,NA,No
2009,Scott McKillop,Pittsburgh,LB,73,244,NA,4.7,27,35.5,119,4.39,7,No
2009,Kenny McKinley,South Carolina,PC,73,189,NA,4.37,NA,37,113,4.1,6.96,No
2009,Gerald McRath,Southern Mississippi,LB,75,231,NA,4.49,19,34,123,4.35,7.24,No
2009,Andrew Means,Indiana,PC,73,214,NA,4.46,12,34.5,116,4.21,6.85,No
2009,Jamon Meredith,South Carolina,OL,77,304,NA,4.99,31,28,105,4.82,8.01,Yes
2009,Maurice Miller,Mississippi,OL,75,327,NA,5.44,21,28.5,97,5.03,8.42,Yes
2009,Roy Miller,Texas,DL,73,310,NA,4.95,36,32,103,4.74,8.01,Yes
2009,Khalif Mitchell,East Carolina,DL,77,318,NA,5.08,30,30,109,4.71,7.45,Yes
2009,Marko Mitchell,Nevada,PC,76,218,NA,4.43,9,32,116,4.33,7.04,No
2009,Fili Moala,Southern California,DL,76,305,NA,5.07,25,30.5,100,NA,NA,Yes
2009,Eugene Monroe,Virginia,OL,77,309,24,5.18,23,28.5,110,4.79,7.86,Yes
2009,D.J. Moore,Vanderbilt,DB,70,192,NA,4.56,17,39.5,118,4.28,7.01,No
2009,Kyle Moore,Southern California,DL,77,272,NA,4.81,22,30.5,105,4.47,7.4,Yes
2009,William Moore,Missouri,DB,73,221,NA,4.56,16,37,123,4.26,6.81,No
2009,Knowshon Moreno,Georgia,RB,71,217,NA,4.5,25,35.5,115,4.27,6.84,No
2009,Cameron Morrah,California,PC,76,244,NA,4.65,24,32.5,115,4.36,6.99,No
2009,Ryan Mouton,Hawaii,DB,69,187,NA,4.51,18,39.5,129,NA,NA,No
2009,Captain Munnerlyn,South Carolina,DB,69,182,NA,4.51,19,37.5,121,4.2,7.15,No
2009,Louis Murphy,Florida,PC,75,203,NA,4.32,12,NA,NA,NA,NA,No
2009,Lydon Murtha,Nebraska,OL,79,306,NA,4.82,25,35,110,4.34,7.06,Yes
2009,Shawn Nelson,Southern Mississippi,PC,77,240,NA,4.52,19,33,115,4.46,6.96,No
2009,Hakeem Nicks,North Carolina,PC,73,212,11,4.51,NA,36,NA,NA,NA,No
2009,Troy Nolan,Arizona State,DB,73,206,NA,4.63,12,31.5,117,4.3,7.06,No
2009,Chris Ogbonnaya,Texas,RB,73,220,NA,4.57,19,35,111,4.29,6.85,No
2009,Kevin Ogletree,Virginia,PC,73,196,NA,4.36,NA,36,122,4.08,6.67,No
2009,Michael Oher,Mississippi,OL,77,309,19,5.34,21,30.5,103,4.6,7.81,Yes
2009,Seth Olsen,Iowa,OL,77,306,NA,5.23,23,24.5,90,4.7,7.59,Yes
2009,Brian Orakpo,Texas,DL,75,263,NA,4.63,31,39.5,NA,NA,NA,Yes
2009,Branden Ore,West Liberty,RB,71,214,NA,4.61,21,36,112,4.44,7.35,No
2009,Christopher Owens,San Jose State,DB,70,181,NA,4.44,14,34.5,110,4.16,6.93,No
2009,Curtis Painter,Purdue,QB,75,225,NA,4.87,NA,29,102,4.48,7,No
2009,Ryan Palmer,Texas,DB,68,190,NA,4.54,16,36.5,121,4.29,7.12,No
2009,Anthony Parker,Tennessee,OL,74,297,NA,*5.08,24,NA,NA,NA,NA,Yes
2009,Augustus Parrish,Kent State (OH),OL,76,303,NA,5.35,21,NA,78,NA,NA,Yes
2009,Bear Pascoe,Fresno State,PC,77,251,NA,4.96,NA,26.5,107,4.55,7.65,No
2009,Darius Passmore,Marshall,PC,73,188,NA,4.51,NA,33.5,NA,NA,NA,No
2009,Cedric Peerman,Virginia,RB,70,216,NA,4.34,27,40,117,4.29,6.99,No
2009,Derek Pegues,Mississippi State,DB,70,199,NA,4.63,23,36,119,4.3,7.08,No
2009,Brandon Pettigrew,Oklahoma State,PC,78,263,NA,4.8,22,33,118,4.37,7.12,No
2009,Jason Phillips,Texas Christian,LB,73,239,NA,4.6,20,34,120,4.32,NA,No
2009,John Phillips,Virginia,PC,78,251,NA,4.78,20,33.5,112,4.27,6.84,No
2009,Zach Potter,Nebraska,DL,79,279,NA,4.9,20,31,106,4.48,7.75,Yes
2009,Jerraud Powers,Auburn,DB,69,188,NA,4.51,15,36.5,122,4.08,7.09,No
2009,Myron Pryor,Kentucky,DL,73,319,NA,5.03,NA,30,107,4.75,8.16,Yes
2009,Glover Quin,New Mexico,DB,71,204,NA,4.5,22,38,119,4.43,7.39,No
2009,Richard Quinn,North Carolina,PC,76,264,NA,4.88,24,32.5,119,4.62,7.5,No
2009,B.J. Raji,Boston College,DL,74,337,NA,5.12,33,32,103,4.69,7.9,Yes
2009,Mike Reilly,Central Washington,QB,75,214,NA,4.79,NA,30.5,109,4.11,6.76,No
2009,Garrett Reynolds,North Carolina,OL,80,309,NA,5.4,19,22,94,4.88,7.87,Yes
2009,Darryl Richard,Georgia Tech,DL,75,303,NA,*5.08,17,25.5,NA,NA,NA,Yes
2009,Javon Ringer,Michigan State,RB,69,205,NA,4.55,23,34,115,4.11,6.87,No
2009,Duke Robinson,Oklahoma,OL,77,329,NA,5.32,NA,NA,NA,NA,NA,Yes
2009,Lee Robinson,Alcorn State,LB,74,249,NA,4.71,24,32.5,113,4.67,7.57,No
2009,Brian Robiskie,Ohio State,PC,75,209,NA,4.46,NA,37.5,NA,4.19,6.72,No
2009,Mark Sanchez,Southern California,QB,74,227,28,4.93,NA,32.5,116,4.21,7.06,No
2009,Jamarca Sanford,Mississippi,DB,70,214,NA,4.5,29,33.5,116,4.2,7.02,No
2009,Lydell Sargeant,Penn State,DB,69,190,NA,4.49,15,35,117,4.21,7,No
2009,Bernard Scott,Abilene Christian,RB,70,200,NA,4.44,21,36,125,4.08,6.82,No
2009,Dorell Scott,Clemson,DL,75,312,NA,4.92,29,30.5,107,4.84,8.28,Yes
2009,Matt Shaughnessy,Wisconsin,DL,77,266,NA,4.86,24,30.5,112,4.88,7.68,Yes
2009,Kory Sheets,Purdue,RB,71,208,NA,4.39,15,37,121,4.39,7.18,No
2009,A.Q. Shipley,Penn State,OL,73,304,NA,5.19,33,31,100,4.4,7.46,Yes
2009,Lawrence Sidbury,Richmond,DL,75,266,NA,4.53,28,35,120,4.43,7.46,Yes
2009,Clint Sintim,Virginia,LB,75,256,NA,4.75,NA,34.5,119,4.4,7.37,No
2009,Alphonso Smith,Wake Forest,DB,69,193,NA,4.47,13,34,125,4.38,7.09,No
2009,DeAngelo Smith,Cincinnati,DB,71,194,NA,4.5,17,31.5,109,4.35,7.27,No
2009,Jason Smith,Baylor,OL,77,309,23,5.09,33,24,96,4.69,7.53,Yes
2009,Sean Smith,Utah,DB,76,214,NA,4.5,10,34,119,4.15,6.92,No
2009,Brannan Southerland,Georgia,RB,73,242,NA,4.69,28,38,120,4.4,7.4,No
2009,Kory Sperry,Colorado State,PC,77,238,NA,4.7,20,33.5,122,4.25,7,No
2009,C.J. Spillman,Marshall,DB,73,197,NA,4.45,NA,41.5,122,4.33,7.05,No
2009,Matthew Stafford,Georgia,QB,74,225,38,4.81,NA,30.5,107,4.47,7.06,No
2009,Sammie Stroughter,Oregon State,PC,70,189,NA,4.54,13,30,110,4.28,7.03,No
2009,Stryker Sulak,Missouri,DL,77,251,NA,4.63,22,31,113,4.58,7.31,Yes
2009,Tyrell Sutton,Northwestern,RB,68,211,NA,4.68,NA,33,114,4.32,6.94,No
2009,Curtis Taylor,Louisiana State,DB,74,207,NA,4.64,13,37.5,129,4.23,7.25,No
2009,Terrance Taylor,Michigan,DL,73,306,NA,5.22,37,30,104,5.06,7.78,Yes
2009,Jaimie Thomas,Maryland,OL,76,323,NA,5.29,20,NA,NA,NA,NA,Yes
2009,Mike Thomas,Arizona,PC,68,195,NA,4.3,NA,40.5,126,4.28,6.65,No
2009,Morgan Trent,Michigan,DB,73,193,NA,4.5,23,38,127,4.01,7.05,No
2009,Fenuki Tupou,Oregon,OL,78,314,NA,5.4,24,25.5,94,5.02,8.33,Yes
2009,Brandon Underwood,Cincinnati,DB,73,198,NA,4.5,16,36.5,125,4.2,7,No
2009,Tiquan Underwood,Rutgers,PC,73,184,NA,4.31,7,41.5,129,4.11,6.62,No
2009,Max Unger,Oregon,OL,77,309,NA,5.26,22,24.5,93,4.5,7.39,Yes
2009,Kraig Urbik,Wisconsin,OL,77,328,NA,5.37,29,24,94,4.89,7.87,Yes
2009,Jose Valdez,Arkansas,OL,77,315,NA,5.23,15,29.5,100,4.93,7.93,Yes
2009,Louis Vasquez,Texas Tech,OL,77,333,NA,*5.22,39,NA,NA,NA,NA,Yes
2009,Chip Vaughn,Wake Forest,DB,74,221,NA,4.42,21,37,125,4.12,7.03,No
2009,David Veikune,Hawaii,DL,75,257,NA,4.79,35,33,110,4.46,7.2,Yes
2009,Brandon Walker,Oklahoma,OL,75,306,NA,5.09,26,34,109,5.07,NA,Yes
2009,Derek Walker,Illinois,DL,76,268,NA,4.98,24,37.5,115,4.41,7.31,Yes
2009,Vance Walker,Georgia Tech,DL,74,304,NA,5.32,29,33,NA,NA,NA,Yes
2009,Mike Wallace,Mississippi,PC,73,199,NA,4.28,14,40,129,4.27,6.9,No
2009,Donald Washington,Ohio State,DB,73,197,NA,4.5,9,45,135,4.2,6.84,No
2009,Jason Watkins,Florida,OL,78,318,NA,5.51,18,24.5,90,5.03,7.89,Yes
2009,Lardarius Webb,Nicholls State,DB,70,179,NA,4.35,15,36.5,121,4.1,6.77,No
2009,Chris Wells,Ohio State,RB,73,235,NA,4.52,25,33.5,128,NA,NA,No
2009,Pat White,West Virginia,QB,73,197,NA,4.55,NA,35,117,4.42,7.06,No
2009,Brandon Williams,Texas Tech,DL,75,261,NA,4.96,NA,33,112,4.49,7.23,Yes
2009,Derrick Williams,Penn State,PC,73,194,NA,4.65,15,33,NA,NA,NA,No
2009,Eddie Williams,Idaho,RB,73,239,NA,*4.79,23,NA,NA,NA,NA,No
2009,Edwin Williams,Maryland,OL,74,308,NA,5.4,22,28.5,99,4.98,8.15,Yes
2009,Jaison Williams,Oregon,PC,76,237,NA,4.63,14,35.5,118,4.56,7.37,No
2009,Javarris Williams,Tennessee State,RB,70,223,NA,4.51,25,33.5,116,NA,NA,No
2009,Worrell Williams,California,LB,71,240,NA,4.83,23,35,111,NA,NA,No
2009,Drew Willy,Buffalo,QB,75,215,NA,4.9,NA,30.5,109,4.45,7.18,No
2009,John Parker Wilson,Alabama,QB,74,219,NA,4.75,NA,29.5,105,4.59,7.53,No
2009,Eric Wood,Louisville,OL,76,310,NA,5.19,30,30.5,99,4.51,7.56,Yes
2009,Morris Wooten,Arizona State,LB,73,231,NA,5,15,NA,117,NA,NA,No
2009,Jahi Word-Daniels,Georgia Tech,DB,74,197,NA,*4.59,24,35.5,NA,NA,NA,No
2009,DeAndre Wright,New Mexico,DB,71,198,NA,4.52,17,34.5,122,4.44,7,No
2009,Jarius Wynn,Georgia,DL,75,275,NA,5.01,19,31.5,107,4.58,7.4,Yes
2008,Husain Abdullah,Washington State,DB,73,204,NA,4.63,16,32.5,115,NA,7.07,No
2008,Jamar Adams,Michigan,DB,74,212,NA,4.59,NA,34,121,4.49,6.9,No
2008,Xavier Adibi,Virginia Tech,LB,74,232,NA,4.69,NA,30,110,4.47,NA,No
2008,Erik Ainge,Tennessee,QB,78,225,22,4.98,NA,21.5,108,4.6,7.51,No
2008,Branden Albert,Virginia,OL,78,309,NA,5.17,23,26,111,4.78,7.97,Yes
2008,Steve Allen,West Texas A&M,LB,73,236,NA,4.87,17,NA,111,NA,NA,No
2008,Anthony Alridge,Houston,RB,69,170,NA,4.36,NA,30.5,134,NA,6.88,No
2008,Donnie Avery,Houston,PC,71,192,NA,4.43,16,NA,NA,NA,NA,No
2008,Cliff Avril,Purdue,LB,75,253,NA,4.51,27,32.5,117,4.51,6.9,No
2008,Kentwan Balmer,North Carolina,DL,77,308,NA,5.29,33,29,103,4.82,7.65,Yes
2008,Dominique Barber,Minnesota,DB,73,210,NA,4.68,23,34,117,4.34,7.08,No
2008,Gary Barnidge,Louisville,PC,78,243,NA,4.61,22,31,117,4.23,6.92,No
2008,Josh Barrett,Arizona State,DB,74,223,NA,4.34,17,31.5,121,4.27,7.07,No
2008,Demetrius Bell,Northwestern State (LA),OL,77,303,NA,5.25,9,26.5,109,4.65,7.65,Yes
2008,Earl Bennett,Vanderbilt,PC,73,209,NA,4.48,15,26,110,4.22,7.15,No
2008,Martellus Bennett,Texas A&M,PC,78,259,NA,4.68,18,34,118,4.53,7.64,No
2008,Yvenson Bernard,Oregon State,RB,69,204,NA,4.81,NA,29.5,112,4.73,7.22,No
2008,Davone Bess,Hawaii,PC,70,194,NA,4.64,12,31.5,118,4.27,6.97,No
2008,Kroy Biermann,Montana,LB,75,246,NA,4.85,29,31.5,112,4.56,7.08,No
2008,Adam Bishop,Nevada,PC,77,248,NA,4.98,21,27,113,4.28,7.14,No
2008,James Blair,Western Michigan,OL,75,323,NA,5.28,28,23.5,103,5.33,8.44,Yes
2008,Todd Blythe,Iowa State,PC,77,214,NA,4.65,NA,31.5,118,4.23,6.92,No
2008,Brian Bonner,Texas Christian,DB,71,196,NA,4.61,17,31,113,4.43,7.21,No
2008,John David Booty,Southern California,QB,75,218,14,4.82,NA,22.5,99,4.58,NA,No
2008,Alvin Bowen,Iowa State,LB,73,223,NA,4.79,15,34,119,4.3,7.21,No
2008,Adarius Bowman,Oklahoma State,PC,75,223,NA,4.74,14,NA,NA,NA,NA,No
2008,Zackary Bowman,Nebraska,DB,73,197,NA,4.39,18,30.5,122,4.21,7.1,No
2008,Cory Boyd,South Carolina,RB,73,213,NA,4.52,25,33.5,118,4.24,6.97,No
2008,Mark Bradford,Stanford,PC,73,211,NA,4.69,19,36.5,120,4.47,7.12,No
2008,Tyvon Branch,Connecticut,DB,73,204,NA,4.31,19,34,120,4.4,NA,No
2008,Brandon Breazell,UCLA,PC,73,160,NA,4.41,NA,30.5,115,NA,6.97,No
2008,Alex Brink,Washington State,QB,74,211,27,4.96,NA,28,112,4.19,7.22,No
2008,Brian Brohm,Louisville,QB,75,230,32,4.81,NA,30,115,4.55,7.13,No
2008,Duane Brown,Virginia Tech,OL,76,315,NA,5.07,24,27.5,105,4.52,7.58,Yes
2008,Thomas Brown,Georgia,RB,69,204,NA,4.51,25,36,128,NA,7.17,No
2008,Dorien Bryant,Purdue,PC,70,174,NA,4.49,NA,NA,119,4.24,6.88,No
2008,Red Bryant,Texas A&M,DL,76,318,NA,5,20,28,111,4.64,7.75,Yes
2008,Keenan Burton,Kentucky,PC,73,201,NA,4.44,10,38.5,125,4.2,6.77,No
2008,Andre Caldwell,Florida,PC,73,204,NA,4.35,NA,33,124,4.11,6.75,No
2008,Calais Campbell,Miami,DL,80,290,NA,5.04,16,29.5,111,4.69,7.45,Yes
2008,Caleb Campbell,Army,DB,74,229,NA,4.57,24,NA,NA,NA,NA,No
2008,John Carlson,Notre Dame,PC,77,251,NA,4.88,20,30.5,113,4.28,7.12,No
2008,Antoine Cason,Arizona,DB,73,191,NA,4.45,20,35.5,128,4.08,NA,No
2008,Simeon Castille,Alabama,DB,73,195,NA,4.63,NA,31.5,119,4.36,7.07,No
2008,Jehuu Caulcrick,Michigan State,RB,73,254,NA,4.69,16,33,109,4.72,7.4,No
2008,Jamaal Charles,Texas,RB,71,200,NA,4.38,NA,30.5,122,4.22,6.8,No
2008,Gosder Cherilus,Boston College,OL,79,314,NA,5.14,24,23,102,4.82,7.6,Yes
2008,Tashard Choice,Georgia Tech,RB,71,215,NA,4.48,20,34,119,NA,6.88,No
2008,Corey Clark,Texas A&M,OL,78,315,NA,5.28,23,23,106,4.68,7.47,Yes
2008,Devin Clark,New Mexico,OL,76,305,NA,5.3,25,21,95,5.03,8.38,Yes
2008,Joe Clermond,Pittsburgh,DL,74,249,NA,5.15,20,25.5,107,4.73,7.61,Yes
2008,Anthony Collins,Kansas,OL,77,317,NA,5.54,26,22.5,97,4.87,7.71,Yes
2008,Brad Cottam,Tennessee,PC,80,270,NA,4.63,24,33,NA,NA,NA,No
2008,Oniel Cousins,Texas-El Paso,OL,76,308,NA,5.11,23,24.5,107,4.8,7.9,Yes
2008,Shawn Crable,Michigan,LB,77,245,NA,4.61,29,28,111,4.55,7.29,No
2008,Angelo Craig,Cincinnati,LB,76,252,NA,5.07,21,30.5,118,NA,NA,No
2008,Bruce Davis,UCLA,LB,75,252,NA,4.78,19,29,109,4.47,7.34,No
2008,Kellen Davis,Michigan State,PC,79,262,NA,4.59,22,28,118,4.38,7.25,No
2008,Thomas DeCoud,California,DB,74,207,NA,4.5,NA,35.5,122,4.27,6.85,No
2008,Quintin Demps,Texas-El Paso,DB,73,206,NA,4.39,16,31.5,110,NA,NA,No
2008,Johnny Dingle,West Virginia,DL,74,265,NA,4.95,23,NA,108,NA,NA,Yes
2008,Marcus Dixon,Hampton,DL,76,292,NA,5.2,21,26,111,4.67,7.58,Yes
2008,Jordon Dizon,Colorado,LB,73,229,NA,4.71,NA,30.5,118,4.35,7.01,No
2008,Lionel Dotson,Arizona,DL,76,296,NA,5.38,NA,25,99,4.75,7.62,Yes
2008,Harry Douglas,Louisville,PC,71,176,NA,4.51,NA,31,120,4.12,6.57,No
2008,Franklin Dunbar,Middle Tennessee St,OL,77,327,NA,5.58,27,24.5,101,5.18,8.36,Yes
2008,Jo-Lonn Dunbar,Boston College,LB,73,231,NA,4.79,19,27,112,NA,NA,No
2008,King Dunlap,Auburn,OL,81,310,NA,5.28,21,NA,NA,NA,NA,Yes
2008,Chris Ellis,Virginia Tech,DL,76,263,NA,4.71,NA,27,109,4.65,7.64,Yes
2008,Sedrick Ellis,Southern California,DL,73,309,NA,5.26,34,26.5,105,4.73,7.78,Yes
2008,Jerome Felton,Furman,RB,73,241,NA,4.68,30,32.5,110,4.46,7.2,No
2008,Robert Felton,Arkansas,OL,76,315,NA,5.51,22,23,98,4.84,8.08,Yes
2008,Derek Fine,Kansas,PC,75,251,NA,4.83,24,29,115,4.19,6.8,No
2008,Jermichael Finley,Texas,PC,77,243,NA,4.82,20,27.5,117,4.38,7.15,No
2008,Joe Flacco,Delaware,QB,79,236,27,4.84,NA,28.5,110,4.27,6.82,No
2008,Brandon Flowers,Virginia Tech,DB,70,189,NA,4.55,14,30,117,NA,NA,No
2008,Matt Flynn,Louisiana State,QB,74,231,38,4.79,NA,28,109,4.34,7.21,No
2008,Wilrey Fontenot,Arizona,DB,69,171,NA,4.4,18,34,128,4.26,7.29,No
2008,Matt Forte',Tulane,RB,74,217,NA,4.44,23,33,118,4.23,6.84,No
2008,Will Franklin,Missouri,PC,73,214,NA,4.37,NA,34.5,NA,NA,NA,No
2008,Pierre Garcon,Mount Union,PC,73,210,NA,4.42,20,36.5,125,4.19,6.9,No
2008,Curtis Gatewood,Vanderbilt,LB,74,248,NA,4.72,22,28.5,111,4.22,6.9,No
2008,Jeremy Geathers,UNLV,DL,74,256,NA,4.96,29,28,105,4.49,7.28,Yes
2008,Vernon Gholston,Ohio State,DL,75,266,NA,4.65,37,35.5,125,4.4,7.12,Yes
2008,Breno Giacomini,Louisville,OL,79,303,NA,5.2,23,22.5,108,4.63,7.56,Yes
2008,Mike Gibson,California,OL,76,305,NA,5.27,31,27,110,4.64,7.21,Yes
2008,Wallace Gilberry,Alabama,DL,74,268,NA,4.98,19,NA,NA,NA,NA,Yes
2008,Charles Godfrey,Iowa,DB,73,207,NA,4.43,14,32.5,121,4.4,7.28,No
2008,Jonathan Goff,Vanderbilt,LB,74,245,NA,4.63,28,31.5,118,4.26,6.86,No
2008,Tavares Gooden,Miami,LB,73,234,NA,4.62,22,35,118,NA,NA,No
2008,Larry Grant,Ohio State,LB,73,235,NA,4.76,20,31.5,113,4.22,6.77,No
2008,Michael Grant,Arkansas,DB,70,186,NA,4.37,14,30.5,116,4.1,7.08,No
2008,John Greco,Toledo,OL,77,305,NA,5.29,30,26,108,4.82,8.03,Yes
2008,BenJarvus Green-Ellis,Mississippi,RB,71,219,NA,4.6,24,30.5,114,NA,NA,No
2008,Ryan Grice-Mullen,Hawaii,PC,70,187,NA,4.53,17,27.5,118,4.16,6.91,No
2008,Marcus Griffin,Texas,DB,70,201,NA,4.69,13,31.5,119,4.32,7.09,No
2008,Quentin Groves,Auburn,LB,75,259,NA,4.53,30,29.5,120,4.42,7.31,No
2008,Letroy Guion,Florida State,DL,76,303,NA,5.31,26,NA,NA,NA,NA,Yes
2008,Gary Guyton,Georgia Tech,LB,74,245,NA,4.47,15,36.5,126,4.42,7.07,No
2008,David Hale,Weber State (UT),OL,78,314,NA,5.27,25,26,100,4.75,7.69,Yes
2008,D.J. Hall,Alabama,PC,74,193,NA,4.54,NA,29.5,122,NA,NA,No
2008,James Hardy,Indiana,PC,78,217,14,4.45,18,31.5,125,4.2,6.84,No
2008,Justin Harper,Virginia Tech,PC,76,213,NA,4.56,NA,28.5,120,4.43,7.03,No
2008,Chris Harrington,Texas A&M,DL,77,264,NA,4.84,21,NA,117,NA,NA,Yes
2008,Marcus Harrison,Arkansas,DL,75,317,NA,5.06,26,NA,NA,NA,NA,Yes
2008,Mike Hart,Michigan,RB,69,206,NA,4.69,23,28,110,NA,NA,No
2008,Derrick Harvey,Florida,DL,77,271,NA,4.84,31,28.5,113,4.36,7.27,Yes
2008,Lavelle Hawkins,California,PC,71,187,NA,4.57,14,NA,117,NA,NA,No
2008,Nick Hayden,Wisconsin,DL,76,291,NA,5.14,34,27,108,4.54,7.55,Yes
2008,Geno Hayes,Florida State,LB,73,226,NA,4.64,22,26.5,116,4.48,7.22,No
2008,Joey Haynos,Maryland,PC,80,259,NA,4.87,17,30.5,123,4.42,6.92,No
2008,Jonathan Hefney,Tennessee,DB,68,190,NA,4.52,14,29,117,4.44,7.1,No
2008,Erin Henderson,Maryland,LB,75,244,NA,4.73,23,31,113,4.5,7.16,No
2008,Chad Henne,Michigan,QB,75,230,22,4.92,NA,25.5,106,4.4,7.17,No
2008,Marcus Henry,Kansas,PC,76,207,NA,4.55,NA,31.5,126,4.3,7.08,No
2008,Jacob Hester,Louisiana State,RB,71,226,NA,4.61,23,27.5,111,4.24,6.85,No
2008,Ali Highsmith,Louisiana State,LB,73,230,NA,4.95,NA,26.5,112,4.29,7.4,No
2008,Lex Hilliard,Montana,RB,71,231,NA,4.68,NA,32,122,4.2,7.01,No
2008,Peyton Hillis,Arkansas,RB,73,240,NA,4.64,26,30.5,117,NA,7.15,No
2008,Louis Holmes,Arizona,DL,76,263,NA,4.84,NA,32,121,NA,7.33,Yes
2008,Chris Horton,UCLA,DB,73,212,NA,4.54,14,28.5,109,4.35,7.34,No
2008,Marcus Howard,Georgia,LB,73,237,NA,4.45,27,34.5,NA,NA,NA,No
2008,Paul Hubbard,Wisconsin,PC,75,221,NA,4.49,NA,29.5,126,NA,NA,No
2008,Mike Humpal,Iowa,LB,75,244,NA,4.82,20,31,119,4.25,7.07,No
2008,Kenny Iwebema,Iowa,DL,76,274,NA,4.91,26,29,109,4.75,7.62,Yes
2008,Chevis Jackson,Louisiana State,DB,73,192,NA,4.52,13,36,125,4.15,6.96,No
2008,DeSean Jackson,California,PC,70,169,NA,4.35,NA,NA,120,NA,NA,No
2008,Dexter Jackson,Appalachian State (NC),PC,70,182,NA,4.33,NA,29.5,122,4.38,6.81,No
2008,Lawrence Jackson,Southern California,DL,76,271,NA,4.82,31,31,108,4.4,7.08,Yes
2008,Mike Jenkins,South Florida,DB,70,197,NA,4.38,18,34,117,4.4,7.21,No
2008,Chris Johnson,East Carolina,RB,71,197,10,4.24,NA,35,NA,NA,NA,No
2008,Curtis Johnson,Clark Atlanta,LB,75,242,NA,4.69,25,26,NA,NA,NA,No
2008,Jaymar Johnson,Jackson State,PC,71,177,NA,4.5,14,32,118,4.18,6.75,No
2008,Josh Johnson,San Diego,QB,75,213,24,4.53,NA,33.5,110,4.42,7.56,No
2008,Steve Johnson,Kentucky,PC,74,210,NA,4.58,NA,32.5,121,4.26,7.07,No
2008,Tyrell Johnson,Arkansas State,DB,73,207,NA,4.41,27,32,127,NA,NA,No
